,alpha,gamma,epsilon,eps_decay,episode,steps,episode_time,time,reward
570,0.9,0.9,0.05743227569078546,0.995,571,1,3.62000000002638e-05,22.0949481,-1.0
571,0.9,0.9,0.05714511431233153,0.995,572,1,3.750000000124487e-05,22.094986,-1.0
572,0.9,0.9,0.05685938874076987,0.995,573,1,4.38000000002603e-05,22.09503,1.0
573,0.9,0.9,0.056575091797066025,0.995,574,1,3.770000000002938e-05,22.0950681,-1.0
574,0.9,0.9,0.056292216338080694,0.995,575,2,5.499999999969418e-05,22.0951235,1.0
575,0.9,0.9,0.05601075525639029,0.995,576,2,6.219999999856896e-05,22.095186,1.0
576,0.9,0.9,0.05573070148010834,0.995,577,1,3.9900000000869795e-05,22.0952263,1.0
577,0.9,0.9,0.0554520479727078,0.995,578,1,6.449999999702527e-05,22.0952911,-1.0
578,0.9,0.9,0.05517478773284426,0.995,579,3,9.299999999967667e-05,22.0953845,0.0
579,0.9,0.9,0.05489891379418004,0.995,580,1,3.9199999999794954e-05,22.0954241,-1.0
580,0.9,0.9,0.05462441922520914,0.995,581,1,3.8199999998767e-05,22.0954627,-1.0
581,0.9,0.9,0.0543512971290831,0.995,582,2,5.739999999931911e-05,22.0955205,0.0
582,0.9,0.9,0.05407954064343768,0.995,583,1,3.999999999848569e-05,22.0955608,-1.0
583,0.9,0.9,0.05380914294022049,0.995,584,1,3.7200000001291755e-05,22.0955984,1.0
584,0.9,0.9,0.05354009722551939,0.995,585,2,6.959999999978095e-05,22.0956683,1.0
585,0.9,0.9,0.05327239673939179,0.995,586,1,3.850000000227283e-05,22.0957073,-1.0
586,0.9,0.9,0.053006034755694834,0.995,587,1,5.9000000000253294e-05,22.0957667,-1.0
587,0.9,0.9,0.052741004581916356,0.995,588,3,0.0001393999999983464,22.0959065,-1.0
588,0.9,0.9,0.052477299559006776,0.995,589,1,5.979999999894403e-05,22.0959667,-1.0
589,0.9,0.9,0.052214913061211746,0.995,590,1,4.170000000058849e-05,22.0960089,-1.0
590,0.9,0.9,0.05195383849590569,0.995,591,2,7.719999999977745e-05,22.0960864,-1.0
591,0.9,0.9,0.05169406930342616,0.995,592,1,3.6999999998954536e-05,22.0961238,-1.0
592,0.9,0.9,0.05143559895690903,0.995,593,2,5.6300000000675254e-05,22.0961805,1.0
593,0.9,0.9,0.051178420962124486,0.995,594,1,4.159999999941988e-05,22.0962224,0.0
594,0.9,0.9,0.05092252885731386,0.995,595,1,6.549999999805323e-05,22.0962883,1.0
595,0.9,0.9,0.05066791621302729,0.995,596,2,7.570000000001187e-05,22.0963643,-1.0
596,0.9,0.9,0.05041457663196215,0.995,597,2,7.159999999828415e-05,22.0964363,-1.0
597,0.9,0.9,0.050162503748802344,0.995,598,3,8.079999999921483e-05,22.0965174,0.0
598,0.9,0.9,0.049911691230058335,0.995,599,2,7.019999999968718e-05,22.0965886,1.0
599,0.9,0.9,0.04966213277390804,0.995,600,2,6.469999999936249e-05,22.0966555,-1.0
600,0.9,0.9,0.0494138221100385,0.995,601,1,4.549999999881038e-05,22.0967014,1.0
601,0.9,0.9,0.04916675299948831,0.995,602,1,5.91999999990378e-05,22.0967638,-1.0
602,0.9,0.9,0.04892091923449087,0.995,603,2,0.0001181999999992911,22.0968824,-1.0
603,0.9,0.9,0.04867631463831842,0.995,604,1,4.129999999946676e-05,22.0969239,1.0
604,0.9,0.9,0.048432933065126825,0.995,605,1,4.430000000255063e-05,22.0969686,1.0
605,0.9,0.9,0.048190768399801194,0.995,606,1,3.889999999984184e-05,22.097008,-1.0
606,0.9,0.9,0.04794981455780219,0.995,607,1,3.870000000105733e-05,22.097047,-1.0
607,0.9,0.9,0.04771006548501318,0.995,608,2,6.710000000254013e-05,22.0971145,1.0
608,0.9,0.9,0.047471515157588115,0.995,609,1,4.479999999773554e-05,22.0971596,1.0
609,0.9,0.9,0.047234157581800176,0.995,610,1,3.630000000143241e-05,22.0971961,-1.0
610,0.9,0.9,0.046997986793891174,0.995,611,1,6.829999999879988e-05,22.0972648,1.0
611,0.9,0.9,0.04676299685992172,0.995,612,2,0.00014439999999993347,22.0974096,1.0
612,0.9,0.9,0.04652918187562211,0.995,613,1,5.979999999894403e-05,22.0974698,1.0
613,0.9,0.9,0.046296535966244,0.995,614,1,4.170000000058849e-05,22.0975118,-1.0
614,0.9,0.9,0.046065053286412784,0.995,615,1,3.9099999998626345e-05,22.0975513,-1.0
615,0.9,0.9,0.04583472801998072,0.995,616,1,4.219999999932611e-05,22.0975939,1.0
616,0.9,0.9,0.045605554379880814,0.995,617,2,5.800000000277805e-05,22.0976523,0.0
617,0.9,0.9,0.04537752660798141,0.995,618,1,3.750000000124487e-05,22.0976902,-1.0
618,0.9,0.9,0.0451506389749415,0.995,619,2,8.40999999986991e-05,22.0977746,-1.0
619,0.9,0.9,0.044924885780066794,0.995,620,1,5.499999999969418e-05,22.0978301,-1.0
620,0.9,0.9,0.04470026135116646,0.995,621,2,6.459999999819388e-05,22.097895,-1.0
621,0.9,0.9,0.04447676004441063,0.995,622,2,6.220000000212167e-05,22.0979575,-1.0
622,0.9,0.9,0.04425437624418858,0.995,623,1,3.7200000001291755e-05,22.0979951,-1.0
623,0.9,0.9,0.04403310436296763,0.995,624,1,4.149999999825127e-05,22.0980369,-1.0
624,0.9,0.9,0.043812938841152796,0.995,625,1,4.279999999923234e-05,22.0980801,1.0
625,0.9,0.9,0.04359387414694703,0.995,626,2,6.379999999950314e-05,22.0981443,1.0
626,0.9,0.9,0.043375904776212296,0.995,627,3,8.430000000103632e-05,22.098229,1.0
627,0.9,0.9,0.043159025252331236,0.995,628,1,6.28999999996438e-05,22.0982924,-1.0
628,0.9,0.9,0.04294323012606958,0.995,629,2,7.139999999949964e-05,22.0983642,1.0
629,0.9,0.9,0.04272851397543923,0.995,630,1,4.219999999932611e-05,22.0984068,-1.0
630,0.9,0.9,0.04251487140556204,0.995,631,2,7.540000000005875e-05,22.0984826,1.0
631,0.9,0.9,0.04230229704853423,0.995,632,2,6.839999999996849e-05,22.0985514,0.0
632,0.9,0.9,0.04209078556329156,0.995,633,2,6.28999999996438e-05,22.0986148,-1.0
633,0.9,0.9,0.0418803316354751,0.995,634,1,3.8199999998767e-05,22.0986533,-1.0
634,0.9,0.9,0.041670929977297724,0.995,635,1,4.329999999796996e-05,22.098697,0.0
635,0.9,0.9,0.04146257532741124,0.995,636,1,5.699999999819738e-05,22.0987545,-1.0
636,0.9,0.9,0.04125526245077418,0.995,637,4,0.00011980000000022528,22.0988748,1.0
637,0.9,0.9,0.04104898613852031,0.995,638,1,4.219999999932611e-05,22.0989174,-1.0
638,0.9,0.9,0.04084374120782771,0.995,639,1,4.2600000000447835e-05,22.0989603,1.0
639,0.9,0.9,0.04063952250178857,0.995,640,3,7.949999999823376e-05,22.0990402,0.0
640,0.9,0.9,0.04043632488927963,0.995,641,2,6.279999999847519e-05,22.0991034,-1.0
641,0.9,0.9,0.04023414326483323,0.995,642,1,3.6500000000216914e-05,22.0991403,-1.0
642,0.9,0.9,0.040032972548509065,0.995,643,4,0.00012429999999952202,22.0992651,-1.0
643,0.9,0.9,0.03983280768576652,0.995,644,1,4.3400000002691286e-05,22.099309,-1.0
644,0.9,0.9,0.03963364364733769,0.995,645,1,6.270000000085929e-05,22.0993721,-1.0
645,0.9,0.9,0.039435475429100995,0.995,646,1,4.350000000030718e-05,22.0994159,-1.0
646,0.9,0.9,0.03923829805195549,0.995,647,2,6.0200000000065756e-05,22.0994765,1.0
647,0.9,0.9,0.03904210656169572,0.995,648,1,4.4599999998951034e-05,22.0995215,-1.0
648,0.9,0.9,0.03884689602888724,0.995,649,2,6.379999999950314e-05,22.0995857,-1.0
649,0.9,0.9,0.0386526615487428,0.995,650,1,4.440000000016653e-05,22.0996305,1.0
650,0.9,0.9,0.03845939824099909,0.995,651,2,6.429999999824076e-05,22.0996952,-1.0
651,0.9,0.9,0.03826710124979409,0.995,652,1,4.4700000000119644e-05,22.0997403,1.0
652,0.9,0.9,0.038075765743545126,0.995,653,1,8.350000000234559e-05,22.0998242,-1.0
653,0.9,0.9,0.0378853869148274,0.995,654,1,3.910000000217906e-05,22.0998637,-1.0
654,0.9,0.9,0.03769595998025326,0.995,655,1,4.3400000002691286e-05,22.0999074,-1.0
655,0.9,0.9,0.03750748018035199,0.995,656,1,4.01999999972702e-05,22.0999479,1.0
656,0.9,0.9,0.037319942779450235,0.995,657,1,5.280000000240648e-05,22.1000011,1.0
657,0.9,0.9,0.037133343065552986,0.995,658,1,4.089999999834504e-05,22.1000423,-1.0
658,0.9,0.9,0.03694767635022522,0.995,659,1,4.4499999997782425e-05,22.1000872,1.0
659,0.9,0.9,0.036762937968474095,0.995,660,1,4.3099999999185457e-05,22.1001306,-1.0
660,0.9,0.9,0.03657912327863173,0.995,661,1,4.090000000189775e-05,22.1001719,-1.0
661,0.9,0.9,0.036396227662238566,0.995,662,1,4.039999999960742e-05,22.1002127,-1.0
662,0.9,0.9,0.03621424652392737,0.995,663,1,3.750000000124487e-05,22.1002506,1.0
663,0.9,0.9,0.036033175291307735,0.995,664,1,4.639999999866973e-05,22.1002974,1.0
664,0.9,0.9,0.03585300941485119,0.995,665,2,6.009999999889715e-05,22.1003579,1.0
665,0.9,0.9,0.035673744367776934,0.995,666,1,5.629999999712254e-05,22.1004146,-1.0
666,0.9,0.9,0.03549537564593805,0.995,667,1,4.170000000058849e-05,22.1004567,1.0
667,0.9,0.9,0.035317898767708356,0.995,668,2,6.0899999997587884e-05,22.100518,-1.0
668,0.9,0.9,0.03514130927386981,0.995,669,1,4.159999999941988e-05,22.1005601,-1.0
669,0.9,0.9,0.03496560272750046,0.995,670,3,8.259999999893353e-05,22.100643,0.0
670,0.9,0.9,0.03479077471386296,0.995,671,2,6.120000000109371e-05,22.1007045,-1.0
671,0.9,0.9,0.03461682084029365,0.995,672,3,0.0001261999999968566,22.1008312,1.0
672,0.9,0.9,0.034443736736092176,0.995,673,1,4.339999999913857e-05,22.1008749,-1.0
673,0.9,0.9,0.034271518052411715,0.995,674,1,4.350000000030718e-05,22.1009188,1.0
674,0.9,0.9,0.034100160462149656,0.995,675,2,6.369999999833453e-05,22.100983,-1.0
675,0.9,0.9,0.03392965965983891,0.995,676,2,6.429999999824076e-05,22.1010477,-1.0
676,0.9,0.9,0.033760011361539714,0.995,677,2,6.369999999833453e-05,22.1011119,-1.0
677,0.9,0.9,0.03359121130473201,0.995,678,1,3.770000000002938e-05,22.1011499,-1.0
678,0.9,0.9,0.033423255248208356,0.995,679,1,4.20999999981575e-05,22.1011924,-1.0
679,0.9,0.9,0.03325613897196732,0.995,680,1,6.139999999987822e-05,22.1012548,-1.0
680,0.9,0.9,0.03308985827710748,0.995,681,1,6.599999999679085e-05,22.1013224,-1.0
681,0.9,0.9,0.032924408985721944,0.995,682,1,4.639999999866973e-05,22.1013692,1.0
682,0.9,0.9,0.03275978694079333,0.995,683,2,5.8899999999084685e-05,22.1014285,1.0
683,0.9,0.9,0.032595988006089364,0.995,684,1,4.679999999979145e-05,22.1014757,-1.0
684,0.9,0.9,0.032433008066058915,0.995,685,2,6.429999999824076e-05,22.1015404,1.0
685,0.9,0.9,0.03227084302572862,0.995,686,2,6.439999999940937e-05,22.1016052,1.0
686,0.9,0.9,0.032109488810599975,0.995,687,1,4.559999999997899e-05,22.1016512,1.0
687,0.9,0.9,0.031948941366546975,0.995,688,1,3.9199999999794954e-05,22.1016909,-1.0
688,0.9,0.9,0.03178919665971424,0.995,689,1,6.28000000020279e-05,22.1017539,1.0
689,0.9,0.9,0.03163025067641567,0.995,690,2,0.00010400000000032605,22.1018584,-1.0
690,0.9,0.9,0.03147209942303359,0.995,691,1,7.830000000197401e-05,22.101937,-1.0
691,0.9,0.9,0.03131473892591842,0.995,692,1,3.910000000217906e-05,22.1019765,1.0
692,0.9,0.9,0.031158165231288826,0.995,693,1,7.199999999940587e-05,22.1020489,0.0
693,0.9,0.9,0.03100237440513238,0.995,694,1,5.89000000026374e-05,22.1021082,1.0
694,0.9,0.9,0.030847362533106718,0.995,695,4,0.00010759999999976344,22.1022162,-1.0
695,0.9,0.9,0.030693125720441184,0.995,696,3,0.00013649999999998386,22.1023531,-1.0
696,0.9,0.9,0.030539660091838977,0.995,697,1,6.839999999996849e-05,22.1024219,-1.0
697,0.9,0.9,0.03038696179137978,0.995,698,1,4.150000000180398e-05,22.1024638,1.0
698,0.9,0.9,0.030235026982422884,0.995,699,2,6.249999999852207e-05,22.1025268,-1.0
699,0.9,0.9,0.030083851847510768,0.995,700,2,5.9700000001328135e-05,22.1025869,0.0
700,0.9,0.9,0.029933432588273214,0.995,701,1,4.080000000072914e-05,22.102628,-1.0
701,0.9,0.9,0.029783765425331846,0.995,702,2,6.029999999768165e-05,22.1026887,-1.0
702,0.9,0.9,0.029634846598205186,0.995,703,1,3.879999999867323e-05,22.1027279,-1.0
703,0.9,0.9,0.02948667236521416,0.995,704,3,0.00013239999999825613,22.1028607,-1.0
704,0.9,0.9,0.029339239003388088,0.995,705,1,4.690000000096006e-05,22.102908,1.0
705,0.9,0.9,0.029192542808371146,0.995,706,1,4.290000000040095e-05,22.1029512,1.0
706,0.9,0.9,0.02904658009432929,0.995,707,3,8.610000000075502e-05,22.1030377,-1.0
707,0.9,0.9,0.028901347193857643,0.995,708,3,8.77999999993051e-05,22.1031259,0.0
708,0.9,0.9,0.028756840457888354,0.995,709,1,3.8399999997551504e-05,22.1031647,-1.0
709,0.9,0.9,0.02861305625559891,0.995,710,1,4.2600000000447835e-05,22.1032077,1.0
710,0.9,0.9,0.028469990974320916,0.995,711,2,0.00010839999999845418,22.1033165,1.0
711,0.9,0.9,0.02832764101944931,0.995,712,1,7.580000000118048e-05,22.1033928,-1.0
712,0.9,0.9,0.028186002814352063,0.995,713,1,5.450000000095656e-05,22.1034478,-1.0
713,0.9,0.9,0.0280450728002803,0.995,714,1,6.570000000039045e-05,22.1035139,-1.0
714,0.9,0.9,0.0279048474362789,0.995,715,1,6.469999999936249e-05,22.103579,-1.0
715,0.9,0.9,0.027765323199097504,0.995,716,3,8.419999999986771e-05,22.1036636,-1.0
716,0.9,0.9,0.027626496583102015,0.995,717,1,4.510000000124137e-05,22.1037091,1.0
717,0.9,0.9,0.027488364100186506,0.995,718,1,6.210000000095306e-05,22.1037901,-1.0
718,0.9,0.9,0.027350922279685573,0.995,719,1,6.86999999999216e-05,22.1038592,-1.0
719,0.9,0.9,0.027214167668287145,0.995,720,1,4.129999999946676e-05,22.1039009,1.0
720,0.9,0.9,0.02707809682994571,0.995,721,1,3.939999999857946e-05,22.1039407,-1.0
721,0.9,0.9,0.02694270634579598,0.995,722,1,4.649999999983834e-05,22.1039876,1.0
722,0.9,0.9,0.026807992814067,0.995,723,3,8.649999999832403e-05,22.1040745,-1.0
723,0.9,0.9,0.026673952849996664,0.995,724,2,6.249999999852207e-05,22.1041374,-1.0
724,0.9,0.9,0.02654058308574668,0.995,725,1,3.740000000007626e-05,22.1041752,-1.0
725,0.9,0.9,0.026407880170317945,0.995,726,1,4.199999999698889e-05,22.1042175,1.0
726,0.9,0.9,0.026275840769466357,0.995,727,2,0.00013110000000082778,22.1043494,-1.0
727,0.9,0.9,0.026144461565619025,0.995,728,1,0.00010169999999831703,22.104452,0.0
728,0.9,0.9,0.02601373925779093,0.995,729,1,5.3499999999928605e-05,22.1045059,1.0
729,0.9,0.9,0.025883670561501974,0.995,730,1,6.050000000001887e-05,22.1045668,-1.0
730,0.9,0.9,0.025754252208694463,0.995,731,2,9.610000000037644e-05,22.1046633,-1.0
731,0.9,0.9,0.02562548094765099,0.995,732,1,6.059999999763477e-05,22.1047243,1.0
732,0.9,0.9,0.025497353542912736,0.995,733,2,8.989999999897691e-05,22.1048147,1.0
733,0.9,0.9,0.02536986677519817,0.995,734,1,6.169999999983133e-05,22.1048767,1.0
734,0.9,0.9,0.02524301744132218,0.995,735,2,9.289999999850806e-05,22.10497,1.0
735,0.9,0.9,0.025116802354115567,0.995,736,1,6.439999999940937e-05,22.1050348,-1.0
736,0.9,0.9,0.024991218342344988,0.995,737,1,6.330000000076552e-05,22.1050985,-1.0
737,0.9,0.9,0.024866262250633264,0.995,738,2,0.0001029000000016822,22.1052018,-1.0
738,0.9,0.9,0.024741930939380097,0.995,739,2,7.900000000304885e-05,22.1052813,1.0
739,0.9,0.9,0.024618221284683196,0.995,740,2,0.0001031999999980826,22.1053849,1.0
740,0.9,0.9,0.02449513017825978,0.995,741,1,7.890000000188024e-05,22.1054642,-1.0
741,0.9,0.9,0.02437265452736848,0.995,742,1,8.820000000042683e-05,22.1055528,1.0
742,0.9,0.9,0.024250791254731636,0.995,743,2,6.510000000048421e-05,22.1056183,-1.0
743,0.9,0.9,0.024129537298457977,0.995,744,1,5.660000000062837e-05,22.1056754,-1.0
744,0.9,0.9,0.024008889611965685,0.995,745,1,6.389999999711904e-05,22.1057397,1.0
745,0.9,0.9,0.023888845163905856,0.995,746,2,9.030000000009863e-05,22.1058304,1.0
746,0.9,0.9,0.023769400938086327,0.995,747,1,4.020000000082291e-05,22.105871,1.0
747,0.9,0.9,0.023650553933395897,0.995,748,2,6.450000000057798e-05,22.1059359,-1.0
748,0.9,0.9,0.023532301163728918,0.995,749,2,0.00016319999999936385,22.1060999,-1.0
749,0.9,0.9,0.023414639657910272,0.995,750,1,8.539999999968018e-05,22.1061859,1.0
750,0.9,0.9,0.023297566459620722,0.995,751,3,0.0001103000000028942,22.1062967,-1.0
751,0.9,0.9,0.023181078627322618,0.995,752,2,6.610000000151217e-05,22.1063631,-1.0
752,0.9,0.9,0.023065173234186005,0.995,753,1,5.739999999931911e-05,22.1064209,1.0
753,0.9,0.9,0.022949847368015076,0.995,754,2,6.370000000188725e-05,22.106485,1.0
754,0.9,0.9,0.022835098131175,0.995,755,1,3.9799999999701186e-05,22.1065251,-1.0
755,0.9,0.9,0.022720922640519125,0.995,756,1,3.829999999993561e-05,22.1065638,-1.0
756,0.9,0.9,0.02260731802731653,0.995,757,1,3.960000000091668e-05,22.1066038,-1.0
757,0.9,0.9,0.022494281437179946,0.995,758,1,4.539999999764177e-05,22.1066496,1.0
758,0.9,0.9,0.022381810029994047,0.995,759,1,4.0500000000776026e-05,22.1066905,-1.0
759,0.9,0.9,0.022269900979844076,0.995,760,1,5.52999999996473e-05,22.1067462,-1.0
760,0.9,0.9,0.022158551474944856,0.995,761,1,6.100000000230921e-05,22.1068076,-1.0
761,0.9,0.9,0.022047758717570132,0.995,762,1,4.430000000255063e-05,22.1068523,1.0
762,0.9,0.9,0.021937519923982282,0.995,763,2,6.079999999997199e-05,22.1069136,-1.0
763,0.9,0.9,0.021827832324362372,0.995,764,1,3.900000000101045e-05,22.1069529,-1.0
764,0.9,0.9,0.02171869316274056,0.995,765,1,3.859999999988872e-05,22.1069919,-1.0
765,0.9,0.9,0.021610099696926857,0.995,766,2,6.250000000207478e-05,22.1070549,-1.0
766,0.9,0.9,0.021502049198442223,0.995,767,1,3.829999999993561e-05,22.1070935,-1.0
767,0.9,0.9,0.021394538952450012,0.995,768,1,4.149999999825127e-05,22.1071354,0.0
768,0.9,0.9,0.02128756625768776,0.995,769,1,4.120000000185087e-05,22.107177,1.0
769,0.9,0.9,0.021181128426399323,0.995,770,1,4.090000000189775e-05,22.1072183,-1.0
770,0.9,0.9,0.021075222784267326,0.995,771,1,9.030000000009863e-05,22.1073089,-1.0
771,0.9,0.9,0.020969846670345987,0.995,772,1,4.860000000306286e-05,22.1073589,-1.0
772,0.9,0.9,0.020864997436994256,0.995,773,2,7.670000000103983e-05,22.1074378,-1.0
773,0.9,0.9,0.020760672449809284,0.995,774,1,3.9300000000963564e-05,22.1074775,-1.0
774,0.9,0.9,0.020656869087560238,0.995,775,1,4.500000000007276e-05,22.1075228,-1.0
775,0.9,0.9,0.020553584742122436,0.995,776,1,3.62000000002638e-05,22.1075594,-1.0
776,0.9,0.9,0.020450816818411825,0.995,777,1,4.18000000017571e-05,22.1076016,1.0
777,0.9,0.9,0.020348562734319765,0.995,778,1,4.440000000016653e-05,22.1076464,-1.0
778,0.9,0.9,0.020246819920648168,0.995,779,1,4.020000000082291e-05,22.1076869,1.0
779,0.9,0.9,0.020145585821044927,0.995,780,2,7.790000000085229e-05,22.1077652,-1.0
780,0.9,0.9,0.020044857891939702,0.995,781,2,0.00015229999999988308,22.107918,0.0
781,0.9,0.9,0.019944633602480003,0.995,782,1,3.9300000000963564e-05,22.1079577,-1.0
782,0.9,0.9,0.019844910434467605,0.995,783,1,4.670000000217556e-05,22.1080048,1.0
783,0.9,0.9,0.019745685882295267,0.995,784,1,4.709999999974457e-05,22.1080523,-1.0
784,0.9,0.9,0.01964695745288379,0.995,785,2,6.430000000179348e-05,22.108117,1.0
785,0.9,0.9,0.01954872266561937,0.995,786,1,4.170000000058849e-05,22.1081591,-1.0
786,0.9,0.9,0.019450979052291272,0.995,787,2,5.91999999990378e-05,22.1082186,-1.0
787,0.9,0.9,0.019353724157029815,0.995,788,2,0.00011720000000181585,22.1083363,-1.0
788,0.9,0.9,0.019256955536244666,0.995,789,2,8.250000000131763e-05,22.1084191,-1.0
789,0.9,0.9,0.019160670758563442,0.995,790,1,4.709999999974457e-05,22.1084666,-1.0
790,0.9,0.9,0.019064867404770626,0.995,791,1,4.310000000273817e-05,22.1085101,1.0
791,0.9,0.9,0.018969543067746772,0.995,792,1,4.2000000000541604e-05,22.1085525,1.0
792,0.9,0.9,0.018874695352408037,0.995,793,1,3.770000000002938e-05,22.1085906,-1.0
793,0.9,0.9,0.018780321875645996,0.995,794,1,4.1899999999372994e-05,22.1086329,-1.0
794,0.9,0.9,0.018686420266267767,0.995,795,1,4.2800000002785055e-05,22.1086761,-1.0
795,0.9,0.9,0.018592988164936427,0.995,796,1,4.580000000231621e-05,22.1087223,1.0
796,0.9,0.9,0.018500023224111744,0.995,797,2,9.860000000116997e-05,22.1088214,-1.0
797,0.9,0.9,0.018407523107991184,0.995,798,2,6.770000000244636e-05,22.1088895,1.0
798,0.9,0.9,0.01831548549245123,0.995,799,2,6.760000000127775e-05,22.1089575,-1.0
799,0.9,0.9,0.018223908064988973,0.995,800,2,6.069999999880338e-05,22.1090186,-1.0
800,0.9,0.9,0.018132788524664028,0.995,801,1,4.7299999998529074e-05,22.1090663,1.0
801,0.9,0.9,0.018042124582040707,0.995,802,2,6.270000000085929e-05,22.1091294,-1.0
802,0.9,0.9,0.017951913959130504,0.995,803,1,4.979999999932261e-05,22.1091795,-1.0
803,0.9,0.9,0.01786215438933485,0.995,804,1,4.2800000002785055e-05,22.1092227,-1.0
804,0.9,0.9,0.017772843617388175,0.995,805,4,0.00020240000000271152,22.1094255,1.0
805,0.9,0.9,0.017683979399301233,0.995,806,2,6.67000000014184e-05,22.1094926,-1.0
806,0.9,0.9,0.017595559502304726,0.995,807,2,7.489999999776842e-05,22.1095679,1.0
807,0.9,0.9,0.0175075817047932,0.995,808,1,3.900000000101045e-05,22.1096073,-1.0
808,0.9,0.9,0.017420043796269234,0.995,809,1,4.430000000255063e-05,22.109652,1.0
809,0.9,0.9,0.017332943577287888,0.995,810,1,4.290000000040095e-05,22.1096953,1.0
810,0.9,0.9,0.01724627885940145,0.995,811,2,6.169999999983133e-05,22.1097574,-1.0
811,0.9,0.9,0.017160047465104442,0.995,812,1,4.700000000212867e-05,22.1098048,1.0
812,0.9,0.9,0.01707424722777892,0.995,813,1,4.349999999675447e-05,22.1098486,-1.0
813,0.9,0.9,0.016988875991640028,0.995,814,1,4.089999999834504e-05,22.10989,-1.0
814,0.9,0.9,0.016903931611681827,0.995,815,3,8.899999999911756e-05,22.1099793,1.0
815,0.9,0.9,0.01681941195362342,0.995,816,1,3.989999999731708e-05,22.1100196,-1.0
816,0.9,0.9,0.016735314893855303,0.995,817,2,6.000000000128125e-05,22.11008,0.0
817,0.9,0.9,0.016651638319386028,0.995,818,1,4.489999999890415e-05,22.1101252,1.0
818,0.9,0.9,0.0165683801277891,0.995,819,2,6.389999999711904e-05,22.1101896,-1.0
819,0.9,0.9,0.016485538227150154,0.995,820,2,6.399999999828765e-05,22.110254,-1.0
820,0.9,0.9,0.0164031105360144,0.995,821,2,6.439999999940937e-05,22.1103188,-1.0
821,0.9,0.9,0.01632109498333433,0.995,822,2,6.050000000001887e-05,22.1103797,1.0
822,0.9,0.9,0.016239489508417658,0.995,823,1,3.9199999999794954e-05,22.1104193,-1.0
823,0.9,0.9,0.01615829206087557,0.995,824,1,3.880000000222594e-05,22.1104586,-1.0
824,0.9,0.9,0.01607750060057119,0.995,825,1,3.880000000222594e-05,22.1104977,1.0
825,0.9,0.9,0.015997113097568336,0.995,826,2,6.560000000277455e-05,22.1105637,-1.0
826,0.9,0.9,0.015917127532080494,0.995,827,3,8.500000000211116e-05,22.1106491,1.0
827,0.9,0.9,0.01583754189442009,0.995,828,2,6.229999999973757e-05,22.1107118,1.0
828,0.9,0.9,0.01575835418494799,0.995,829,2,6.48000000005311e-05,22.110777,0.0
829,0.9,0.9,0.01567956241402325,0.995,830,1,4.2399999998110616e-05,22.1108198,-1.0
830,0.9,0.9,0.015601164601953134,0.995,831,1,4.669999999862284e-05,22.1108669,-1.0
831,0.9,0.9,0.015523158778943369,0.995,832,1,4.290000000040095e-05,22.11091,-1.0
832,0.9,0.9,0.015445542985048652,0.995,833,2,5.9700000001328135e-05,22.1109701,-1.0
833,0.9,0.9,0.015368315270123408,0.995,834,2,6.369999999833453e-05,22.1110342,-1.0
834,0.9,0.9,0.01529147369377279,0.995,835,1,4.269999999806373e-05,22.1110773,-1.0
835,0.9,0.9,0.015215016325303928,0.995,836,2,5.9499999998990916e-05,22.1111372,-1.0
836,0.9,0.9,0.015138941243677408,0.995,837,2,6.810000000001537e-05,22.1112057,0.0
837,0.9,0.9,0.01506324653745902,0.995,838,1,3.859999999988872e-05,22.1112447,-1.0
838,0.9,0.9,0.014987930304771725,0.995,839,1,4.700000000212867e-05,22.1112921,-1.0
839,0.9,0.9,0.014912990653247866,0.995,840,1,4.3400000002691286e-05,22.1113491,1.0
840,0.9,0.9,0.014838425699981627,0.995,841,1,4.7399999999697684e-05,22.1113969,-1.0
841,0.9,0.9,0.01476423357148172,0.995,842,2,6.789999999767815e-05,22.1114651,1.0
842,0.9,0.9,0.014690412403624311,0.995,843,1,4.400000000259752e-05,22.1115095,1.0
843,0.9,0.9,0.01461696034160619,0.995,844,1,4.150000000180398e-05,22.1115515,-1.0
844,0.9,0.9,0.014543875539898159,0.995,845,2,6.739999999894053e-05,22.1116193,1.0
845,0.9,0.9,0.014471156162198668,0.995,846,1,4.5899999999932106e-05,22.1116656,-1.0
846,0.9,0.9,0.014398800381387675,0.995,847,1,4.8599999999510146e-05,22.1117146,-1.0
847,0.9,0.9,0.014326806379480736,0.995,848,2,8.189999999785869e-05,22.111797,1.0
848,0.9,0.9,0.014255172347583332,0.995,849,1,4.899999999707916e-05,22.1118464,1.0
849,0.9,0.9,0.014183896485845416,0.995,850,1,4.780000000081941e-05,22.1118946,-1.0
850,0.9,0.9,0.014112977003416188,0.995,851,2,6.599999999679085e-05,22.1119611,-1.0
851,0.9,0.9,0.014042412118399107,0.995,852,1,5.6799999999412876e-05,22.1120182,1.0
852,0.9,0.9,0.013972200057807112,0.995,853,1,4.8599999999510146e-05,22.1120672,-1.0
853,0.9,0.9,0.013902339057518077,0.995,854,1,4.39999999990448e-05,22.1121116,-1.0
854,0.9,0.9,0.013832827362230486,0.995,855,1,4.290000000040095e-05,22.1121549,1.0
855,0.9,0.9,0.013763663225419333,0.995,856,1,3.9300000000963564e-05,22.1121947,-1.0
856,0.9,0.9,0.013694844909292236,0.995,857,1,4.38000000002603e-05,22.1122389,-1.0
