,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
71,2.404598951,0.699287488,0.036401558,0.008777236,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.517410412,0.5,0.5,0.5,0.5,0.503491167,0.006970969,104,0.530829531,0.5,0.5,0.5,0.5,0.506165906,0.012331812
72,2.652399826,0.970203136,0.036398888,0.003499452,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,138,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
73,2.67920084,0.590394872,0.041599369,0.002059533,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,138,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
74,3.480407763,0.352553393,0.051001024,0.007721181,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.510705432,0.5,0.486757505,0.5,0.5,0.499501135,0.007600376,265,0.517623143,0.5,0.524537975,0.5,0.5,0.508432224,0.010556282
75,0.307201958,0.032552466,0.005999088,0.001265047,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,138,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
76,0.380400276,0.038785824,0.005600595,0.00120001,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,138,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
77,0.490800333,0.054353048,0.007399607,0.001497154,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,138,0.5,0.5,0.5,0.500131375,0.5,0.500026275,5.26E-05
78,0.508201027,0.13701339,0.005999708,0.00063339,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.495055781,0.525889144,0.5,0.5,0.5,0.504190265,0.011022385,92,0.526836902,0.517067977,0.5,0.5,0.5,0.508780976,0.011189347
79,0.580802345,0.06796061,0.006399059,0.000490158,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.532144467,0.515109074,0.5,0.5,0.5,0.509469734,0.01277527,29,0.532306657,0.51041769,0.49972221,0.5,0.5,0.508489312,0.012585575
80,0.50320816,0.0626478,0.009599304,0.001854924,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.494745887,0.5,0.5,0.5,0.5,0.498946436,0.002103699,283,0.50985726,0.5,0.5,0.5,0.5,0.501971452,0.003942904
81,0.820634794,0.188428725,0.010199833,0.004490934,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.520678386,0.5,0.5,0.5,0.5,0.504146467,0.008279436,96,0.517491517,0.5,0.5,0.5,0.5,0.503498303,0.006996607
82,0.692201519,0.105973193,0.009599304,0.001356755,0.01,"(50, 50)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.5,0.5,0.510567029,0.511028316,0.530381094,0.510383664,0.011098661,23,0.5,0.5,0.518719423,0.522360773,0.524676428,0.513151325,0.010904681
83,0.701600981,0.065909264,0.011799717,0.002480572,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.527735519,0.504159239,0.504073522,0.511745086,0.496721311,0.508899224,0.010561277,35,0.518310518,0.511040131,0.517375592,0.514080152,0.500086256,0.51217853,0.006568804
84,1.034402561,0.112798312,0.018998957,0.002968419,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,138,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
