,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
109,21.880186462402342,8.006783942941379,0.013200092315673827,0.009410933697988365,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
110,21.666022872924806,7.872180580282089,0.01420421600341797,0.009906195909101015,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
111,21.638278913497924,7.560268263232707,0.013797664642333984,0.010108586528235172,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
112,21.960880041122437,7.5208138013224035,0.013222694396972656,0.009918199430282335,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
113,21.685666418075563,7.622630662609554,0.014217710494995118,0.00892021864233065,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
114,3.501332235336304,0.7102540713231265,0.004408836364746094,0.00046955968677089507,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.7358304061010886,0.7536115558353518,0.7409206881508669,0.7294260496066111,0.7444829187614479,0.7408544192455303,0.008145603642840619,356,0.7383487585249064,0.7455109578681309,0.7436483060206431,0.7314763560872097,0.7493797907644028,0.7416728338530586,0.006213670520553397
115,7.388905143737793,2.8433405347716776,0.005202722549438476,0.0003993310467813628,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",0.7785692668235689,0.7769925978275225,0.7343081220243125,0.8532798322697694,0.7735079546285818,0.7833293210073821,0.03861301626727597,337,0.7767183195278496,0.7716593999329866,0.7391601869794634,0.855970271045309,0.7744876530378872,0.7835991661046992,0.03869192017006625
116,6.857892370223999,8.250134836105541,0.0060199260711669925,0.0015559611824961393,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.8521202035220129,0.7890796488907579,0.7602681874746995,0.7749397210548477,0.7748723473153798,0.7902592081349574,0.03224851658017354,335,0.8579001352406754,0.7798233405416294,0.7584599475044279,0.7856410726883326,0.7764146868732845,0.79164783656967,0.03434749431360227
117,6.061875534057617,4.603166122215704,0.005617189407348633,0.00121019239198183,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.7539156295152637,0.869065700369519,0.8144509038134413,0.8235498442957734,0.8767615165012644,0.8275446276390303,0.04417190088591378,310,0.755551183923209,0.8606038740180717,0.8171965542215653,0.8285149609648829,0.8707490726682349,0.8265231291591928,0.04060886763747497
118,4.331474256515503,1.7913577865121335,0.005008220672607422,1.6593659058862032e-05,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.8227493806617894,0.8443653726531095,0.864620621540485,0.8339127117507189,0.8385559001882175,0.8408404917223905,0.01384558645047733,302,0.8304805082076205,0.8355839773193641,0.8686312716475002,0.8361432638021374,0.8288724952086541,0.8399423032370553,0.014618829151837551
119,16.111604166030883,7.897711522390409,0.009824037551879883,0.0029391610445423113,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.8888256957018262,0.8500481564597243,0.8945145463235131,0.895985609302842,0.8936534413981903,0.8846049318880587,0.01744477249138145,218,0.898423536666054,0.8405205546613735,0.8952471995922321,0.8992053595337782,0.8852442548975566,0.8837281810701988,0.02216926600827226
120,16.31729245185852,8.167432532203948,0.009605169296264648,0.002874665140401895,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.8888256957018262,0.8500481564597243,0.8945145463235131,0.895985609302842,0.8936534413981903,0.8846049318880587,0.01744477249138145,218,0.898423536666054,0.8405205546613735,0.8952471995922321,0.8992053595337782,0.8852442548975566,0.8837281810701988,0.02216926600827226
