,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
218,4.099893426895141,0.9005615132837813,0.0060254096984863285,0.0006329192469338932,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.9319859611909963,0.9250093103282773,0.9319963737655851,0.9327399202094769,0.9360773329006165,0.9315615982781768,0.0036077809041802104,274,0.9351472584951568,0.9268779256484694,0.9344400967369265,0.9337256229401028,0.9328773327978911,0.9326136473237092,0.002965118073996046
219,4.042391443252564,0.9117534985937561,0.00622091293334961,0.000409659613819938,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 20}",0.9203800965034179,0.934210903975412,0.9326748040186318,0.9333220984197491,0.9353606454916543,0.931189120575858,0.005479893171745149,290,0.9262446957477897,0.9355433054969381,0.9334224562505262,0.9356830452322782,0.9348237199676726,0.9331434445390411,0.0035412656560707247
220,5.5224274635314945,1.2176617352576038,0.0072001457214355465,0.00039986279005475855,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 25}",0.9362125099175074,0.9326257364746567,0.9319608236153991,0.9338058668885533,0.9384175427635598,0.934604447517057,0.0023944166450321825,179,0.9398572754355299,0.9338166829733615,0.9347993130120873,0.93633233099189,0.9364718052622832,0.9362554815350304,0.0020539613573422448
221,6.314838981628418,1.0581375506799764,0.007632398605346679,0.0004861559706856545,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 30}",0.9298595309507187,0.9350009867101987,0.933181497867765,0.932111753911787,0.9351638260087176,0.9330633692557682,0.001967328321576252,227,0.9313150596718882,0.9358666291772739,0.9361785928867077,0.9340066556861306,0.9341885956383166,0.9343111066120633,0.0017315398932503253
222,10.718072605133056,2.8488600370603865,0.0076171875,0.0005032917019017163,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 35}",0.933271308234698,0.934371624001127,0.9324134478893751,0.9381190967558382,0.9376746445275723,0.9351697711780433,0.0023156163993854535,162,0.9374147375349963,0.9375304033690428,0.9335850728195723,0.9392542006505326,0.9362135685110827,0.9367995965770455,0.001876920350170096
223,7.7029625415802006,2.5151773660251617,0.008015060424804687,3.2504279144984104e-05,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 40}",0.9356418663105731,0.9352978929896414,0.9305854436843342,0.9329760559329516,0.9352376333148189,0.9339478258131721,0.0019290771799647477,199,0.9389556485986627,0.9363525210388375,0.9322511844407406,0.9340764951706917,0.9343950994379903,0.9352061897373846,0.0022820451702842436
224,8.75045075416565,1.7056788051669,0.008195304870605468,0.00039926183755835246,0.001,"(50,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 45}",0.9334302502783571,0.9351617067359139,0.9356819179788365,0.935534470930882,0.9367841316793825,0.9353183726298069,0.0010878697508363083,155,0.9364772859453153,0.9361634623881114,0.9390571209262947,0.9353621520610091,0.9352677487289603,0.9364655540099383,0.0013754889618079749
225,8.495442724227905,3.6196267134364244,0.008600521087646484,0.0004865663839448639,0.001,"(50,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 50}",0.9328384739277901,0.9353714943056044,0.9287304046917145,0.9373893039333635,0.9363249656459455,0.9341306963115776,0.0030920926945766716,194,0.9364135652347308,0.9402898936532527,0.9303690211360223,0.9400221372370993,0.9346077441995359,0.9363404722921282,0.0036828929928959626
226,8.441032075881958,2.1812322172769725,0.008824682235717774,0.00041141582408482316,0.001,"(50,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.9344828990266796,0.9340722167060934,0.9334698887846006,0.9391802182599392,0.9317624946416729,0.9345934792381987,0.0024736653611079893,180,0.9376389325903227,0.9367061057163658,0.9354610424835367,0.9381857663297015,0.9315509780784409,0.9359085650396736,0.002366631752917193
227,7.267006254196167,1.5130670847885708,0.008790111541748047,0.0004153376083612158,0.001,"(50,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.933271308234698,0.9353114103834306,0.9291524808466868,0.9362396613179899,0.9364348724092683,0.9340817634555563,0.0027077651935449574,196,0.9373476889639571,0.9368809644034642,0.9312349397567938,0.9358732103515774,0.933719481978231,0.9350112570908047,0.0022639319029188064
