,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
241,0.68101697,0.069078629,0.003599644,0.001018617,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 3}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
242,0.715400934,0.048226533,0.007599258,0.004800153,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 4}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
243,0.828000689,0.072598453,0.005399084,0.001854857,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
244,0.86720047,0.075179843,0.003798866,0.000747729,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 6}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
245,0.927399874,0.048342697,0.008000851,0.005726905,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 7}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
246,1.151319504,0.082380064,0.004401016,0.001019534,0.0001,"(50,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 8}",0.5,0.5,0.495607125,0.5,0.5,0.499122407,0.001756413,298,0.5,0.5,0.500611757,0.5,0.5,0.500122351,0.000244703
247,1.037111092,0.093759255,0.009200144,0.006400956,0.0001,"(50,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 9}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
248,1.083841228,0.040489511,0.005399656,0.001496765,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
249,1.299824286,0.056649655,0.006999826,0.003741896,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
250,1.578600645,0.067812632,0.008199978,0.00147097,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
251,2.005799389,0.115223118,0.005600977,0.002416269,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
252,1.827014065,0.173761353,0.00719986,0.001721017,0.0001,"(50,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
253,2.246633816,0.113664399,0.009000492,0.002529375,0.0001,"(50,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
254,3.020006704,0.100147552,0.010199451,0.002785086,0.0001,"(50,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
255,0.41120019,0.053540338,0.00199995,0.000633994,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
256,0.523400402,0.047458062,0.0041996,0.002713762,0.0001,"(25,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 3}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
257,0.531200457,0.041083364,0.004998446,0.003162667,0.0001,"(25,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 4}",0.5,0.5,0.5,0.5,0.5,0.5,4.96E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,0
258,0.621799421,0.042855801,0.00780015,0.003428286,0.0001,"(25,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
259,0.732430363,0.04701369,0.008408403,0.001191652,0.0001,"(25,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 6}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
260,0.967623281,0.057827395,0.003399515,0.001021086,0.0001,"(25,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 7}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
261,1.015999746,0.05623611,0.005400229,0.002245253,0.0001,"(25,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 8}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
262,1.007600451,0.066514516,0.007999706,0.002529413,0.0001,"(25,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 9}",0.5,0.5,0.5,0.5,0.5,0.5,0,10,0.5,0.5,0.5,0.5,0.5,0.5,0
263,1.013200045,0.055667918,0.008800316,0.006644925,0.0001,"(25,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
264,1.538034296,0.033471729,0.005800247,0.002038918,0.0001,"(25,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
265,1.579987574,0.114150849,0.013200283,0.012559792,0.0001,"(25,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
266,1.959350491,0.138835997,0.006399822,0.002059917,0.0001,"(25,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 25}",0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,0
